LAT;LGT;SNR;RSSI;CLASSE
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;5;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;4;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;5;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;4;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-83;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-83;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
16.0662222;-16.4251500;3;-85;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;2;-84;classe8_80_87
16.0662222;-16.4251500;3;-84;classe8_80_87
